  Time         LC_1         LC_2         LC_3         LC_4 Palpation Force        X_pos        Y_pos
0.0000         3.21         3.24         3.63         3.21        13.28       140.15       140.16
0.0010         3.05         3.08         3.43         3.06        12.62       140.28       140.14
0.0020         2.88         2.91         3.25         2.89        11.93       140.39       140.09
0.0030         2.71         2.75         3.06         2.73        11.25       140.49       140.09
0.0040         2.54         2.57         2.88         2.58        10.57       140.59       140.12
0.0050         2.38         2.39         2.69         2.42         9.88       140.72       140.19
0.0060         2.21         2.24         2.50         2.25         9.20       140.85       140.25
0.0070         2.05         2.07         2.32         2.18         8.61       141.14       140.50
0.0080         1.87         1.90         2.12         2.00         7.90       141.47       140.74
0.0090         1.71         1.74         1.94         1.82         7.22       141.73       140.94
0.0100         1.53         1.57         1.75         1.66         6.51       142.05       141.12
0.0110         1.35         1.40         1.57         1.49         5.81       142.38       141.26
0.0120         1.19         1.23         1.37         1.31         5.11       142.75       141.47
0.0130         1.03         1.03         1.19         1.14         4.39       142.96       141.79
0.0140         0.86         0.85         1.00         0.98         3.70       143.22       142.20
0.0150         0.69         0.68         0.82         0.81         3.01       143.51       142.63
0.0160         0.55         0.51         0.64         0.65         2.35       143.74       143.35
0.0170         0.00         0.00         0.00         0.00         1.00       129.44       129.13
0.0180         0.00         0.00         0.00         0.00         1.00       115.10       114.91
0.0190         0.00         0.00         0.00         0.00         1.00       100.79       100.70
0.0200         0.00         0.00         0.00         0.00         1.00        86.40        86.51
0.0210         0.00         0.00         0.00         0.00         1.00        71.96        72.33
0.0220         0.00         0.00         0.00         0.00         1.00        57.49        58.12
0.0230         0.00         0.00         0.00         0.00         1.00        43.16        43.77
0.0240         0.00         0.00         0.00         0.00         1.00        28.79        29.30
0.0250         0.00         0.00         0.00         0.00         1.00        14.38        14.79
0.0260         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0270         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0280         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0290         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0300         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0310         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0320         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0330         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0340         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0350         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0360         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0370         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0380         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0390         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0400         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0410         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0420         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0430         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0440         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0450         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0460         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0470         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0480         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0490         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0500         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0510         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0520         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0530         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0540         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0550         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0560         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0570         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0580         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0590         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0600         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0610         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0620         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0630         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0640         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0650         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0660         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0670         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0680         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0690         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0700         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0710         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0720         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0730         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0740         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0750         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0760         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0770         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0780         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0790         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0800         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0810         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0820         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0830         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0840         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0850         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0860         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0870         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0880         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0890         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0900         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0910         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0920         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0930         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0940         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0950         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0960         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0970         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0980         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0990         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1000         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1010         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1020         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1030         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1040         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1050         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1060         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1070         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1080         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1090         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1100         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1110         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1120         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1130         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1140         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1150         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1160         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.1170         0.00         0.00         0.00         0.00         1.00         0.00         0.00
