  Time         LC_1         LC_2         LC_3         LC_4 Palpation Force        X_pos        Y_pos
0.0000         3.19         4.82         4.50         3.39        15.90       150.11       119.42
0.0010         3.00         4.55         4.27         3.22        15.03       150.05       119.55
0.0020         2.82         4.29         4.04         3.04        14.19       149.98       119.66
0.0030         2.65         4.02         3.80         2.86        13.33       149.89       119.80
0.0040         2.50         3.78         3.56         2.67        12.50       149.80       119.88
0.0050         2.33         3.52         3.33         2.51        11.70       149.76       119.98
0.0060         2.15         3.26         3.11         2.33        10.86       149.75       119.95
0.0070         1.98         3.01         2.87         2.15        10.01       149.72       119.90
0.0080         1.81         2.75         2.64         1.99         9.19       149.69       119.88
0.0090         1.65         2.52         2.40         1.79         8.36       149.65       119.83
0.0100         1.52         2.28         2.17         1.60         7.57       149.54       119.79
0.0110         1.37         2.02         2.01         1.42         6.82       149.18       119.67
0.0120         1.21         1.77         1.78         1.24         6.00       148.75       119.54
0.0130         1.04         1.51         1.54         1.07         5.15       148.26       119.42
0.0140         0.84         1.25         1.30         0.89         4.29       147.81       119.17
0.0150         0.69         1.04         1.06         0.72         3.52       147.37       118.81
0.0160         0.51         0.78         0.84         0.52         2.66       146.68       118.16
0.0170         0.00         0.53         0.61         0.00         1.14       145.18       106.18
0.0180         0.00         0.00         0.00         0.00         1.00       130.23        94.19
0.0190         0.00         0.00         0.00         0.00         1.00       115.27        82.24
0.0200         0.00         0.00         0.00         0.00         1.00       100.40        70.28
0.0210         0.00         0.00         0.00         0.00         1.00        85.77        58.42
0.0220         0.00         0.00         0.00         0.00         1.00        71.21        46.58
0.0230         0.00         0.00         0.00         0.00         1.00        56.73        34.71
0.0240         0.00         0.00         0.00         0.00         1.00        42.23        22.97
0.0250         0.00         0.00         0.00         0.00         1.00        27.70        11.33
0.0260         0.00         0.00         0.00         0.00         1.00        13.44         0.00
0.0270         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0280         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0290         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0300         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0310         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0320         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0330         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0340         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0350         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0360         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0370         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0380         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0390         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0400         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0410         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0420         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0430         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0440         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0450         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0460         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0470         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0480         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0490         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0500         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0510         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0520         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0530         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0540         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0550         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0560         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0570         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0580         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0590         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0600         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0610         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0620         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0630         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0640         0.00         0.00         0.00         0.00         1.00         0.00         0.00
